2020-04-01T07:00:00+0000,44
2020-04-02T07:00:00+0000,61
2020-04-03T07:00:00+0000,52
2020-04-04T07:00:00+0000,36
2020-04-05T07:00:00+0000,43
2020-04-06T07:00:00+0000,44
2020-04-07T07:00:00+0000,2001
2020-04-08T07:00:00+0000,692
2020-04-09T07:00:00+0000,91
2020-04-10T07:00:00+0000,1749
2020-04-11T07:00:00+0000,2605
2020-04-12T07:00:00+0000,3329
2020-04-13T07:00:00+0000,1528
2020-04-14T07:00:00+0000,1920
2020-04-15T07:00:00+0000,1682
2020-04-16T07:00:00+0000,825
2020-04-17T07:00:00+0000,2467
2020-04-18T07:00:00+0000,151
2020-04-19T07:00:00+0000,315
2020-04-20T07:00:00+0000,788
2020-04-21T07:00:00+0000,1388
2020-04-22T07:00:00+0000,627
2020-04-23T07:00:00+0000,724
2020-04-24T07:00:00+0000,734
2020-04-25T07:00:00+0000,1541
2020-04-26T07:00:00+0000,334
2020-04-27T07:00:00+0000,1023
2020-04-28T07:00:00+0000,3450
2020-04-29T07:00:00+0000,636
2020-04-30T07:00:00+0000,3094
2020-05-01T07:00:00+0000,142
2020-05-02T07:00:00+0000,1646
2020-05-03T07:00:00+0000,2689
2020-05-04T07:00:00+0000,2216
2020-05-05T07:00:00+0000,1295
2020-05-06T07:00:00+0000,1545
2020-05-07T07:00:00+0000,185
2020-05-08T07:00:00+0000,1897
2020-05-09T07:00:00+0000,2421
2020-05-10T07:00:00+0000,4664
2020-05-11T07:00:00+0000,1093
2020-05-12T07:00:00+0000,1295
2020-05-13T07:00:00+0000,2980
2020-05-14T07:00:00+0000,2880
2020-05-15T07:00:00+0000,3150
2020-05-16T07:00:00+0000,4724
2020-05-17T07:00:00+0000,4588
2020-05-18T07:00:00+0000,1998
2020-05-19T07:00:00+0000,4112
2020-05-20T07:00:00+0000,6902
2020-05-21T07:00:00+0000,6705
2020-05-22T07:00:00+0000,4795
2020-05-23T07:00:00+0000,5849
2020-05-24T07:00:00+0000,4203
2020-05-25T07:00:00+0000,4219
2020-05-26T07:00:00+0000,2954
2020-05-27T07:00:00+0000,3085
2020-05-28T07:00:00+0000,5134
2020-05-29T07:00:00+0000,3595
2020-05-30T07:00:00+0000,3159
2020-05-31T07:00:00+0000,5159
2020-06-01T07:00:00+0000,4150
2020-06-02T07:00:00+0000,1995
2020-06-03T07:00:00+0000,2258
2020-06-04T07:00:00+0000,5520
2020-06-05T07:00:00+0000,6449
2020-06-06T07:00:00+0000,6631
2020-06-07T07:00:00+0000,5180
2020-06-08T07:00:00+0000,4764
2020-06-09T07:00:00+0000,6410
2020-06-10T07:00:00+0000,5411
2020-06-11T07:00:00+0000,4032
2020-06-12T07:00:00+0000,4674
2020-06-13T07:00:00+0000,5927
2020-06-14T07:00:00+0000,5137
2020-06-15T07:00:00+0000,4891
2020-06-16T07:00:00+0000,6240
2020-06-17T07:00:00+0000,8346
2020-06-18T07:00:00+0000,5197
2020-06-19T07:00:00+0000,4443
2020-06-20T07:00:00+0000,6129
2020-06-21T07:00:00+0000,6570
2020-06-22T07:00:00+0000,6097
2020-06-23T07:00:00+0000,7303
2020-06-24T07:00:00+0000,7512
2020-06-25T07:00:00+0000,6000
2020-06-26T07:00:00+0000,5594
2020-06-27T07:00:00+0000,6680
2020-06-28T07:00:00+0000,6536
2020-06-29T07:00:00+0000,4267
2020-06-30T07:00:00+0000,4010
2020-07-01T07:00:00+0000,6617
2020-07-02T07:00:00+0000,4010
2020-07-03T07:00:00+0000,4112
2020-07-04T07:00:00+0000,2723
2020-07-05T07:00:00+0000,3954
2020-07-06T07:00:00+0000,3250
2020-07-07T07:00:00+0000,3527
2020-07-08T07:00:00+0000,2566
2020-07-09T07:00:00+0000,2066
2020-07-10T07:00:00+0000,2158
2020-07-11T07:00:00+0000,2079
2020-07-12T07:00:00+0000,3834
2020-07-13T07:00:00+0000,1862
2020-07-14T07:00:00+0000,2130
2020-07-15T07:00:00+0000,601
2020-07-16T07:00:00+0000,2421
2020-07-17T07:00:00+0000,1343
2020-07-18T07:00:00+0000,265
