2020-04-01T07:00:00+0000,69
2020-04-02T07:00:00+0000,156
2020-04-03T07:00:00+0000,65
2020-04-04T07:00:00+0000,66
2020-04-05T07:00:00+0000,110
2020-04-06T07:00:00+0000,110
2020-04-07T07:00:00+0000,2328
2020-04-08T07:00:00+0000,755
2020-04-09T07:00:00+0000,182
2020-04-10T07:00:00+0000,2434
2020-04-11T07:00:00+0000,3300
2020-04-12T07:00:00+0000,5159
2020-04-13T07:00:00+0000,3918
2020-04-14T07:00:00+0000,2720
2020-04-15T07:00:00+0000,1908
2020-04-16T07:00:00+0000,1104
2020-04-17T07:00:00+0000,2737
2020-04-18T07:00:00+0000,257
2020-04-19T07:00:00+0000,2040
2020-04-20T07:00:00+0000,2073
2020-04-21T07:00:00+0000,1740
2020-04-22T07:00:00+0000,1016
2020-04-23T07:00:00+0000,1090
2020-04-24T07:00:00+0000,1000
2020-04-25T07:00:00+0000,1903
2020-04-26T07:00:00+0000,2137
2020-04-27T07:00:00+0000,2373
2020-04-28T07:00:00+0000,3676
2020-04-29T07:00:00+0000,891
2020-04-30T07:00:00+0000,3614
2020-05-01T07:00:00+0000,294
2020-05-02T07:00:00+0000,2305
2020-05-03T07:00:00+0000,5373
2020-05-04T07:00:00+0000,5046
2020-05-05T07:00:00+0000,2323
2020-05-06T07:00:00+0000,2065
2020-05-07T07:00:00+0000,594
2020-05-08T07:00:00+0000,2428
2020-05-09T07:00:00+0000,2982
2020-05-10T07:00:00+0000,7162
2020-05-11T07:00:00+0000,3824
2020-05-12T07:00:00+0000,2679
2020-05-13T07:00:00+0000,5010
2020-05-14T07:00:00+0000,4477
2020-05-15T07:00:00+0000,5681
2020-05-16T07:00:00+0000,7380
2020-05-17T07:00:00+0000,8212
2020-05-18T07:00:00+0000,6825
2020-05-19T07:00:00+0000,6388
2020-05-20T07:00:00+0000,9718
2020-05-21T07:00:00+0000,9027
2020-05-22T07:00:00+0000,6893
2020-05-23T07:00:00+0000,11518
2020-05-24T07:00:00+0000,10734
2020-05-25T07:00:00+0000,9090
2020-05-26T07:00:00+0000,5396
2020-05-27T07:00:00+0000,6383
2020-05-28T07:00:00+0000,7829
2020-05-29T07:00:00+0000,6205
2020-05-30T07:00:00+0000,6162
2020-05-31T07:00:00+0000,11384
2020-06-01T07:00:00+0000,10140
2020-06-02T07:00:00+0000,4023
2020-06-03T07:00:00+0000,6022
2020-06-04T07:00:00+0000,8447
2020-06-05T07:00:00+0000,10878
2020-06-06T07:00:00+0000,10297
2020-06-07T07:00:00+0000,11691
2020-06-08T07:00:00+0000,9083
2020-06-09T07:00:00+0000,10392
2020-06-10T07:00:00+0000,9421
2020-06-11T07:00:00+0000,14171
2020-06-12T07:00:00+0000,9270
2020-06-13T07:00:00+0000,9231
2020-06-14T07:00:00+0000,10610
2020-06-15T07:00:00+0000,10285
2020-06-16T07:00:00+0000,10317
2020-06-17T07:00:00+0000,13340
2020-06-18T07:00:00+0000,9871
2020-06-19T07:00:00+0000,8499
2020-06-20T07:00:00+0000,8984
2020-06-21T07:00:00+0000,12417
2020-06-22T07:00:00+0000,11402
2020-06-23T07:00:00+0000,13208
2020-06-24T07:00:00+0000,13677
2020-06-25T07:00:00+0000,10588
2020-06-26T07:00:00+0000,8791
2020-06-27T07:00:00+0000,9235
2020-06-28T07:00:00+0000,13077
2020-06-29T07:00:00+0000,9387
2020-06-30T07:00:00+0000,9145
2020-07-01T07:00:00+0000,10687
2020-07-02T07:00:00+0000,8052
2020-07-03T07:00:00+0000,8151
2020-07-04T07:00:00+0000,4300
2020-07-05T07:00:00+0000,8718
2020-07-06T07:00:00+0000,9030
2020-07-07T07:00:00+0000,8053
2020-07-08T07:00:00+0000,5963
2020-07-09T07:00:00+0000,11201
2020-07-10T07:00:00+0000,5891
2020-07-11T07:00:00+0000,3389
2020-07-12T07:00:00+0000,7893
2020-07-13T07:00:00+0000,6766
2020-07-14T07:00:00+0000,5351
2020-07-15T07:00:00+0000,2429
2020-07-16T07:00:00+0000,6387
2020-07-17T07:00:00+0000,4284
2020-07-18T07:00:00+0000,3734
